"grid","D","K"
"1100-1001-1101-1100",7.85233164360254e-10,30.2461598424887
"1100-1001-1101-1101",1.59080618814027e-09,29.2275947747228
"1100-1001-1101-1110",1.05423496710899e-09,29.8211564043701
"1100-1001-1101-1111",3.53111418602863e-09,28.0772293795459
"1100-1001-1110-0000",1.51718162657859e-09,29.2959590485073
"1100-1001-1110-0001",1.52634888716214e-09,29.2872680882432
"1100-1001-1110-0010",3.74998253246104e-10,31.3123970733692
"1100-1001-1110-0011",9.47092609038672e-10,29.9757754460222
"1100-1001-1110-0100",3.96770497132051e-10,31.2309761943779
"1100-1001-1110-0101",4.25418186455665e-10,31.1303992396264
"1100-1001-1110-0110",3.11400382947682e-10,31.5805102302872
"1100-1001-1110-0111",4.90161964327032e-10,30.9260224108251
"1100-1001-1110-1000",5.68083679287261e-10,30.7131774930856
"1100-1001-1110-1001",1.14733995741073e-09,29.6990599280184
"1100-1001-1110-1010",1.39227770112763e-10,32.7418339517087
"1100-1001-1110-1011",1.27854637451288e-09,29.5428483640626
"1100-1001-1110-1100",4.12813203153275e-10,31.1737918351397
"1100-1001-1110-1101",1.86095389846195e-09,29.0013105381293
"1100-1001-1110-1110",3.91040959267328e-10,31.2519612195073
"1100-1001-1110-1111",1.48566916832261e-09,29.3262399644612
"1100-1001-1111-0000",7.94686901837046e-10,30.2288943829909
"1100-1001-1111-0001",9.76313252148757e-10,29.9319368350886
"1100-1001-1111-0010",4.59222459857529e-10,31.0200877451599
"1100-1001-1111-0011",1.13845917372041e-08,26.3883422031775
"1100-1001-1111-0100",2.98508922752056e-10,31.641506893036
"1100-1001-1111-0101",4.85578334035253e-10,30.9395768972908
"1100-1001-1111-0110",4.12240249366802e-10,31.1757955785742
"1100-1001-1111-0111",2.71966838593727e-08,25.1319940073034
"1100-1001-1111-1000",1.85064073030545e-10,32.3312561006206
"1100-1001-1111-1001",5.78110370550526e-10,30.6879359962081
"1100-1001-1111-1010",1.78475104486114e-10,32.3835581022905
"1100-1001-1111-1011",6.251498764199e-09,27.2531507441377
"1100-1001-1111-1100",3.52710350952333e-09,28.0788689389863
"1100-1001-1111-1101",1.2430232397516e-09,29.5834995844977
"1100-1001-1111-1110",3.97343450918523e-10,31.2288943829909
"1100-1001-1111-1111",1.30020402764153e-08,26.1966867307907
"1100-1010-0000-0000",3.85168182955987e-09,27.9518643205543
"1100-1010-0000-0001",4.6374879477066e-09,27.6840093216451
"1100-1010-0000-0010",2.56883830164845e-09,28.5362367729152
"1100-1010-0000-0011",9.49012004223354e-09,26.6509265177157
"1100-1010-0000-0100",1.28313000480466e-09,29.5376855044588
"1100-1010-0000-0101",9.26752749618906e-10,30.0070964584346
"1100-1010-0000-0110",8.4482035815337e-10,30.1406363482527
"1100-1010-0000-0111",1.2255481492642e-09,29.6039256881494
"1100-1010-0000-1000",2.01250017498387e-09,28.8883639453188
"1100-1010-0000-1001",2.72009810127713e-09,28.4536941702776
"1100-1010-0000-1010",1.12585419041802e-09,29.7263328581685
"1100-1010-0000-1011",1.35818695083253e-09,29.4556707775881
"1100-1010-0000-1100",9.00683352334417e-10,30.0482609530559
"1100-1010-0000-1101",8.56565910776052e-10,30.120716686229
"1100-1010-0000-1110",2.076957475962e-10,32.1648092704122
"1100-1010-0000-1111",1.92225995361448e-09,28.9545494042269
"1100-1010-0001-0000",6.07588842864525e-09,27.2942574760683
"1100-1010-0001-0001",1.03306432469884e-08,26.5284946713676
"1100-1010-0001-0010",6.55631017860225e-09,27.184468744127
"1100-1010-0001-0011",1.37795385646582e-08,26.1128971817697
"1100-1010-0001-0100",1.13129725138951e-09,29.7193748028541
"1100-1010-0001-0101",2.08125462936054e-09,28.8398993727943
"1100-1010-0001-0110",1.15622074110105e-09,29.6879359962081
"1100-1010-0001-0111",8.57368046077113e-09,26.7974382047637
"1100-1010-0001-1000",2.72153048574331e-10,31.7748627520962
"1100-1010-0001-1001",3.75370673207311e-09,27.9890369136499
"1100-1010-0001-1010",1.35131150539486e-09,29.4629925697849
"1100-1010-0001-1011",6.14321049855574e-09,27.2783600355518
"1100-1010-0001-1100",3.04238460616778e-10,31.6140784045103
"1100-1010-0001-1101",1.8867368188532e-09,28.9814596587191
"1100-1010-0001-1110",1.29201078849498e-10,32.8496628320591
"1100-1010-0001-1111",4.03474056433776e-09,27.8848769434514
"1100-1010-0010-0000",3.70729747536886e-09,28.0069849716264
"1100-1010-0010-0001",7.30917145402682e-09,27.0276449781662
"1100-1010-0010-0010",3.30823516309092e-09,28.1712910630785
"1100-1010-0010-0011",6.92672480155657e-09,27.1051794972191
"1100-1010-0010-0100",2.02109448178095e-09,28.8822160878299
"1100-1010-0010-0101",2.11620481033535e-09,28.8158735930012
"1100-1010-0010-0110",1.62346455396919e-09,29.198276968205
"1100-1010-0010-0111",1.74894143320662e-09,29.0908708754397
"1100-1010-0010-1000",5.31987590739508e-10,30.8078883553791
"1100-1010-0010-1001",1.21380259664152e-09,29.6178190419506
"1100-1010-0010-1010",3.79868360431119e-10,31.2937813952019
"1100-1010-0010-1011",2.23824396685394e-09,28.7349855564622
"1100-1010-0010-1100",5.63500048995483e-10,30.724865213036
"1100-1010-0010-1101",6.97857711923232e-10,30.4163480374082
"1100-1010-0010-1110",1.68161936329613e-10,32.4694297622044
"1100-1010-0010-1111",8.63154879320483e-10,30.10966149772
"1100-1010-0011-0000",5.95957880999137e-09,27.3221424813876
"1100-1010-0011-0001",1.02060257984306e-08,26.5460035654658
"1100-1010-0011-0010",6.98344722641733e-09,27.0934134867812
"1100-1010-0011-0011",1.46687628412632e-08,26.0226775593922
"1100-1010-0011-0100",1.72917452757333e-09,29.1072693647878
"1100-1010-0011-0101",1.80079375088236e-09,29.0487198985157
"1100-1010-0011-0110",2.77596109545817e-09,28.424365505012
"1100-1010-0011-0111",1.02060257984306e-08,26.5460035654658
"1100-1010-0011-1000",1.63291829144599e-10,32.5118283462624
"1100-1010-0011-1001",2.77596109545817e-09,28.424365505012
"1100-1010-0011-1010",1.30060509529207e-10,32.8400979680236
"1100-1010-0011-1011",6.98344722641733e-09,27.0934134867812
"1100-1010-0011-1100",4.12526726260038e-10,31.1747933589848
"1100-1010-0011-1101",1.72917452757333e-09,29.1072693647878
"1100-1010-0011-1110",1.63291829144599e-10,32.5118283462624
"1100-1010-0011-1111",5.95957880999137e-09,27.3221424813876
"1100-1010-0100-0000",3.53283304738805e-09,28.0765272812073
"1100-1010-0100-0001",6.54370519529986e-09,27.1872451000311
"1100-1010-0100-0010",3.58038821166525e-09,28.0572368305527
"1100-1010-0100-0011",1.07342891895581e-08,26.473198098098
"1100-1010-0100-0100",2.1760784810217e-09,28.775622265165
"1100-1010-0100-0101",2.41585964066035e-09,28.624816216213
"1100-1010-0100-0110",1.2874271582032e-09,29.5328620461346
"1100-1010-0100-0111",1.60312469454943e-09,29.2164662081497
"1100-1010-0100-1000",8.58857725921941e-10,30.1168617873666
"1100-1010-0100-1001",1.08374208711231e-09,29.7813313942651
"1100-1010-0100-1010",7.67471596979613e-10,30.2791675894721
"1100-1010-0100-1011",2.40927067211592e-09,28.628756370172
"1100-1010-0100-1100",5.21960899476243e-10,30.8353392115124
"1100-1010-0100-1101",7.97838147662644e-10,30.2231848430871
"1100-1010-0100-1110",1.9509076429381e-10,32.2551354673024
"1100-1010-0100-1111",6.32254503372156e-10,30.5587755410349
"1100-1010-0101-0000",3.58038821166525e-09,28.0572368305527
"1100-1010-0101-0001",1.07342891895581e-08,26.473198098098
"1100-1010-0101-0010",5.2304951167054e-09,27.5104053360787
"1100-1010-0101-0011",9.81355245469714e-09,26.602577374929
"1100-1010-0101-0100",1.3349823224804e-09,29.4805322157728
"1100-1010-0101-0101",3.48756969825674e-09,28.0951308048367
"1100-1010-0101-0110",2.05604466275576e-09,28.8574812499426
"1100-1010-0101-0111",1.07342891895581e-08,26.473198098098
"1100-1010-0101-1000",2.26889699443021e-10,32.0372898352349
"1100-1010-0101-1001",2.05604466275576e-09,28.8574812499426
"1100-1010-0101-1010",6.78950236969647e-10,30.4559751115289
"1100-1010-0101-1011",5.2304951167054e-09,27.5104053360787
"1100-1010-0101-1100",1.71886135941683e-10,32.4378277648186
"1100-1010-0101-1101",1.3349823224804e-09,29.4805322157728
"1100-1010-0101-1110",2.26889699443021e-10,32.0372898352349
"1100-1010-0101-1111",3.58038821166525e-09,28.0572368305527
"1100-1010-0110-0000",2.8023169696359e-09,28.4107327059767
"1100-1010-0110-0001",6.25379057934489e-09,27.2526219454363
"1100-1010-0110-0010",4.03474056433776e-09,27.8848769434514
"1100-1010-0110-0011",8.57368046077113e-09,26.7974382047637
"1100-1010-0110-0100",3.75513911653929e-09,27.9884864977717
"1100-1010-0110-0101",1.54382397764955e-09,29.2708445839247
"1100-1010-0110-0110",2.0127866518771e-09,28.8881585940921
"1100-1010-0110-0111",4.00609287501415e-09,27.8951569858139
"1100-1010-0110-1000",3.94192205092926e-10,31.2403817006124
"1100-1010-0110-1001",6.99290096389412e-10,30.4133898755333
"1100-1010-0110-1010",3.94192205092926e-10,31.2403817006124
"1100-1010-0110-1011",2.15258737577634e-09,28.7912810546727
"1100-1010-0110-1100",4.01640604317065e-10,31.2133758213039
"1100-1010-0110-1101",7.31089031538624e-10,30.3492338415496
"1100-1010-0110-1110",1.91939518468212e-10,32.2786291699693
"1100-1010-0110-1111",9.54827485156047e-10,29.9640408532042
"1100-1010-0111-0000",4.03474056433776e-09,27.8848769434514
"1100-1010-0111-0001",8.57368046077113e-09,26.7974382047637
"1100-1010-0111-0010",6.14321049855574e-09,27.2783600355518
"1100-1010-0111-0011",1.37795385646582e-08,26.1128971817697
"1100-1010-0111-0100",1.8867368188532e-09,28.9814596587191
"1100-1010-0111-0101",2.08125462936054e-09,28.8398993727943
"1100-1010-0111-0110",3.75370673207311e-09,27.9890369136499
"1100-1010-0111-0111",1.03306432469884e-08,26.5284946713676
"1100-1010-0111-1000",1.29201078849498e-10,32.8496628320591
"1100-1010-0111-1001",1.15622074110105e-09,29.6879359962081
"1100-1010-0111-1010",1.35131150539486e-09,29.4629925697849
"1100-1010-0111-1011",6.55631017860225e-09,27.184468744127
"1100-1010-0111-1100",3.04238460616778e-10,31.6140784045103
"1100-1010-0111-1101",1.13129725138951e-09,29.7193748028541
"1100-1010-0111-1110",2.72153048574331e-10,31.7748627520962
"1100-1010-0111-1111",6.07588842864525e-09,27.2942574760683
"1100-1010-1000-0000",1.25591469994723e-09,29.568614372354
"1100-1010-1000-0001",1.06397518147902e-09,29.8078883553791
"1100-1010-1000-0010",6.27670873080378e-10,30.5692726863243
"1100-1010-1000-0011",1.55213180755339e-09,29.2631017771125
"1100-1010-1000-0100",6.94419989204398e-10,30.4234724718415
"1100-1010-1000-0101",1.10637376167796e-09,29.7515140063638
"1100-1010-1000-0110",4.44039184516014e-10,31.0685939551529
"1100-1010-1000-0111",5.63500048995483e-10,30.724865213036
"1100-1010-1000-1000",1.26937911392933e-09,29.5532298438285
"1100-1010-1000-1001",9.99517880500885e-10,29.8980485731201
"1100-1010-1000-1010",2.33765144880688e-10,31.994221113343
"1100-1010-1000-1011",6.47724255606908e-10,30.523901178563
"1100-1010-1000-1100",1.1470534805175e-09,29.6994201964785
"1100-1010-1000-1101",1.22125099586566e-09,29.6089931153505
"1100-1010-1000-1110",5.37144174817758e-10,30.7939715750439
"1100-1010-1000-1111",5.414413282163e-10,30.7824759362061
"1100-1010-1001-0000",9.54827485156047e-10,29.9640408532042
"1100-1010-1001-0001",4.00609287501415e-09,27.8951569858139
"1100-1010-1001-0010",2.15258737577634e-09,28.7912810546727
"1100-1010-1001-0011",8.57368046077113e-09,26.7974382047637
"1100-1010-1001-0100",7.31089031538624e-10,30.3492338415496
"1100-1010-1001-0101",1.54382397764955e-09,29.2708445839247
"1100-1010-1001-0110",6.99290096389412e-10,30.4133898755333
"1100-1010-1001-0111",6.25379057934489e-09,27.2526219454363
"1100-1010-1001-1000",1.91939518468212e-10,32.2786291699693
"1100-1010-1001-1001",2.0127866518771e-09,28.8881585940921
"1100-1010-1001-1010",3.94192205092926e-10,31.2403817006124
"1100-1010-1001-1011",4.03474056433776e-09,27.8848769434514
"1100-1010-1001-1100",4.01640604317065e-10,31.2133758213039
"1100-1010-1001-1101",3.75513911653929e-09,27.9884864977717
"1100-1010-1001-1110",3.94192205092926e-10,31.2403817006124
"1100-1010-1001-1111",2.8023169696359e-09,28.4107327059767
"1100-1010-1010-0000",5.26544529768021e-10,30.8227254040255
"1100-1010-1010-0001",7.30516077752151e-10,30.3503649235683
"1100-1010-1010-0010",1.43782752715218e-09,29.373462224555
"1100-1010-1010-0011",1.34472253685043e-09,29.4700443287913
"1100-1010-1010-0100",9.31336379910684e-10,29.9999786146241
"1100-1010-1010-0101",1.33211755354804e-09,29.4836314544317
"1100-1010-1010-0110",3.16556967025932e-10,31.5568158010357
"1100-1010-1010-0111",7.30516077752151e-10,30.3503649235683
"1100-1010-1010-1000",4.07083665288552e-10,31.1939556160717
"1100-1010-1010-1001",3.16556967025932e-10,31.5568158010357
"1100-1010-1010-1010",1.87355888176434e-10,32.3134996298164
"1100-1010-1010-1011",1.43782752715218e-09,29.373462224555
"1100-1010-1010-1100",5.47743819867495e-10,30.7657796473337
"1100-1010-1010-1101",9.31336379910684e-10,29.9999786146241
"1100-1010-1010-1110",4.07083665288552e-10,31.1939556160717
"1100-1010-1010-1111",5.26544529768021e-10,30.8227254040255
"1100-1010-1011-0000",8.63154879320483e-10,30.10966149772
"1100-1010-1011-0001",1.74894143320662e-09,29.0908708754397
"1100-1010-1011-0010",2.23824396685394e-09,28.7349855564622
"1100-1010-1011-0011",6.92672480155657e-09,27.1051794972191
"1100-1010-1011-0100",6.97857711923232e-10,30.4163480374082
"1100-1010-1011-0101",2.11620481033535e-09,28.8158735930012
"1100-1010-1011-0110",1.21380259664152e-09,29.6178190419506
"1100-1010-1011-0111",7.30917145402682e-09,27.0276449781662
"1100-1010-1011-1000",1.68161936329613e-10,32.4694297622044
"1100-1010-1011-1001",1.62346455396919e-09,29.198276968205
"1100-1010-1011-1010",3.79868360431119e-10,31.2937813952019
"1100-1010-1011-1011",3.30823516309092e-09,28.1712910630785
"1100-1010-1011-1100",5.63500048995483e-10,30.724865213036
"1100-1010-1011-1101",2.02109448178095e-09,28.8822160878299
"1100-1010-1011-1110",5.31987590739508e-10,30.8078883553791
"1100-1010-1011-1111",3.70729747536886e-09,28.0069849716264
"1100-1010-1100-0000",1.05280258264281e-09,29.8231179207034
"1100-1010-1100-0001",6.08476921233557e-10,30.6140784045103
"1100-1010-1100-0010",5.55192219091635e-10,30.7462935998994
"1100-1010-1100-0011",1.17627412362758e-09,29.6631285432059
"1100-1010-1100-0100",1.16338266343196e-09,29.6790271433902
"1100-1010-1100-0101",1.84892186894603e-09,29.0106685928275
"1100-1010-1100-0110",6.80669098329063e-10,30.4523273345137
"1100-1010-1100-0111",6.08476921233557e-10,30.6140784045103
"1100-1010-1100-1000",1.26107128402548e-09,29.5627030254229
"1100-1010-1100-1001",6.80669098329063e-10,30.4523273345137
"1100-1010-1100-1010",2.52500733698332e-09,28.561065274037
"1100-1010-1100-1011",5.55192219091635e-10,30.7462935998994
"1100-1010-1100-1100",9.36206487095698e-10,29.9924541871688
"1100-1010-1100-1101",1.16338266343196e-09,29.6790271433902
"1100-1010-1100-1110",1.26107128402548e-09,29.5627030254229
"1100-1010-1100-1111",1.05280258264281e-09,29.8231179207034
"1100-1010-1101-0000",6.32254503372156e-10,30.5587755410349
"1100-1010-1101-0001",1.60312469454943e-09,29.2164662081497
"1100-1010-1101-0010",2.40927067211592e-09,28.628756370172
"1100-1010-1101-0011",1.07342891895581e-08,26.473198098098
"1100-1010-1101-0100",7.97838147662644e-10,30.2231848430871
"1100-1010-1101-0101",2.41585964066035e-09,28.624816216213
"1100-1010-1101-0110",1.08374208711231e-09,29.7813313942651
"1100-1010-1101-0111",6.54370519529986e-09,27.1872451000311
"1100-1010-1101-1000",1.9509076429381e-10,32.2551354673024
"1100-1010-1101-1001",1.2874271582032e-09,29.5328620461346
"1100-1010-1101-1010",7.67471596979613e-10,30.2791675894721
"1100-1010-1101-1011",3.58038821166525e-09,28.0572368305527
"1100-1010-1101-1100",5.21960899476243e-10,30.8353392115124
"1100-1010-1101-1101",2.1760784810217e-09,28.775622265165
"1100-1010-1101-1110",8.58857725921941e-10,30.1168617873666
"1100-1010-1101-1111",3.53283304738805e-09,28.0765272812073
"1100-1010-1110-0000",5.414413282163e-10,30.7824759362061
"1100-1010-1110-0001",5.63500048995483e-10,30.724865213036
"1100-1010-1110-0010",6.47724255606908e-10,30.523901178563
"1100-1010-1110-0011",1.55213180755339e-09,29.2631017771125
"1100-1010-1110-0100",1.22125099586566e-09,29.6089931153505
"1100-1010-1110-0101",1.10637376167796e-09,29.7515140063638
"1100-1010-1110-0110",9.99517880500885e-10,29.8980485731201
"1100-1010-1110-0111",1.06397518147902e-09,29.8078883553791
"1100-1010-1110-1000",5.37144174817758e-10,30.7939715750439
"1100-1010-1110-1001",4.44039184516014e-10,31.0685939551529
"1100-1010-1110-1010",2.33765144880688e-10,31.994221113343
"1100-1010-1110-1011",6.27670873080378e-10,30.5692726863243
"1100-1010-1110-1100",1.1470534805175e-09,29.6994201964785
"1100-1010-1110-1101",6.94419989204398e-10,30.4234724718415
"1100-1010-1110-1110",1.26937911392933e-09,29.5532298438285
"1100-1010-1110-1111",1.25591469994723e-09,29.568614372354
"1100-1010-1111-0000",1.92225995361448e-09,28.9545494042269
"1100-1010-1111-0001",1.2255481492642e-09,29.6039256881494
"1100-1010-1111-0010",1.35818695083253e-09,29.4556707775881
"1100-1010-1111-0011",9.49012004223354e-09,26.6509265177157
"1100-1010-1111-0100",8.56565910776052e-10,30.120716686229
"1100-1010-1111-0101",9.26752749618906e-10,30.0070964584346
"1100-1010-1111-0110",2.72009810127713e-09,28.4536941702776
"1100-1010-1111-0111",4.6374879477066e-09,27.6840093216451
"1100-1010-1111-1000",2.076957475962e-10,32.1648092704122
"1100-1010-1111-1001",8.4482035815337e-10,30.1406363482527
"1100-1010-1111-1010",1.12585419041802e-09,29.7263328581685
"1100-1010-1111-1011",2.56883830164845e-09,28.5362367729152
"1100-1010-1111-1100",9.00683352334417e-10,30.0482609530559
"1100-1010-1111-1101",1.28313000480466e-09,29.5376855044588
"1100-1010-1111-1110",2.01250017498387e-09,28.8883639453188
"1100-1010-1111-1111",3.85168182955987e-09,27.9518643205543
"1100-1011-0000-0000",4.68733492712969e-09,27.6685849696781
"1100-1011-0000-0001",2.69861233428442e-09,28.4651351108143
"1100-1011-0000-0010",2.58087033116437e-09,28.5294951950362
"1100-1011-0000-0011",2.6318632181604e-09,28.5012683419684
"1100-1011-0000-0100",9.13001858743571e-10,30.0286631515366
"1100-1011-0000-0101",1.22755348751685e-09,29.6015669663146
"1100-1011-0000-0110",6.79809667649355e-10,30.4541500701205
"1100-1011-0000-0111",1.19317626032851e-09,29.6425456750616
"1100-1011-0000-1000",4.60941321216946e-10,31.014697844591
"1100-1011-0000-1001",3.77834374489142e-09,27.979598893263
"1100-1011-0000-1010",2.93065861780569e-10,31.6680560255692
